left_city,right_city,left_column,right_column,lexical_jaccard,exact_match
chicago,sf,ward,delete_fire_prevention_districts_2_2,0.0,0
chicago,sf,ward,delete_police_districts_2_2,0.0,0
chicago,sf,ward,delete_supervisor_districts_2_2,0.0,0
chicago,sf,ward,delete_zip_codes_2_2,0.0,0
chicago,sf,ward,delete_neighborhoods_2_2,0.0,0
chicago,sf,ward,delete_2017_fix_it_zones_2_2,0.0,0
chicago,sf,ward,civic_center_harm_reduction_project_boundary_2_2,0.0,0
chicago,sf,ward,fix_it_zones_as_of_2017_11_06_2_2,0.0,0
chicago,sf,ward,delete_hsoc_zones_2_2,0.0,0
chicago,sf,ward,fix_it_zones_as_of_2018_02_07_2_2,0.0,0
chicago,sf,ward,cbd_bid_and_gbd_boundaries_as_of_2017_2_2,0.0,0
chicago,sf,ward,areas_of_vulnerability_2016_2_2,0.0,0
chicago,sf,ward,central_market_tenderloin_boundary_2_2,0.0,0
chicago,sf,ward,central_market_tenderloin_boundary_polygon_updated_2_2,0.0,0
chicago,sf,ward,hsoc_zones_as_of_2018_06_05_2_2,0.0,0
chicago,sf,ward,owed_public_spaces_2_2,0.0,0
chicago,sf,ward,neighborhoods_2,0.0,0
chicago,sf,community_area,police_department_incident_id,0.0,0
chicago,sf,community_area,incidntnum,0.0,0
chicago,sf,community_area,incident_code,0.0,0
chicago,sf,community_area,category,0.0,0
chicago,sf,community_area,descript,0.0,0
chicago,sf,community_area,dayofweek,0.0,0
chicago,sf,community_area,date,0.0,0
chicago,sf,community_area,time,0.0,0
chicago,sf,community_area,pddistrict,0.0,0
chicago,sf,community_area,resolution,0.0,0
chicago,sf,community_area,address,0.0,0
chicago,sf,community_area,x,0.0,0
chicago,sf,community_area,y,0.0,0
chicago,sf,community_area,location,0.0,0
chicago,sf,community_area,sf_find_neighborhoods_2_2,0.0,0
chicago,sf,community_area,current_police_districts_2_2,0.0,0
chicago,sf,community_area,current_supervisor_districts_2_2,0.0,0
chicago,sf,community_area,analysis_neighborhoods_2_2,0.0,0
chicago,sf,community_area,delete_fire_prevention_districts_2_2,0.0,0
chicago,sf,community_area,delete_police_districts_2_2,0.0,0
chicago,sf,community_area,delete_supervisor_districts_2_2,0.0,0
chicago,sf,community_area,delete_zip_codes_2_2,0.0,0
chicago,sf,community_area,delete_neighborhoods_2_2,0.0,0
chicago,sf,community_area,delete_2017_fix_it_zones_2_2,0.0,0
chicago,sf,community_area,civic_center_harm_reduction_project_boundary_2_2,0.0,0
chicago,sf,community_area,fix_it_zones_as_of_2017_11_06_2_2,0.0,0
chicago,sf,community_area,delete_hsoc_zones_2_2,0.0,0
chicago,sf,community_area,fix_it_zones_as_of_2018_02_07_2_2,0.0,0
chicago,sf,community_area,cbd_bid_and_gbd_boundaries_as_of_2017_2_2,0.0,0
chicago,sf,community_area,areas_of_vulnerability_2016_2_2,0.0,0
chicago,sf,community_area,central_market_tenderloin_boundary_2_2,0.0,0
chicago,sf,community_area,central_market_tenderloin_boundary_polygon_updated_2_2,0.0,0
chicago,sf,community_area,hsoc_zones_as_of_2018_06_05_2_2,0.0,0
chicago,sf,community_area,owed_public_spaces_2_2,0.0,0
chicago,sf,community_area,neighborhoods_2,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,police_department_incident_id,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,incidntnum,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,incident_code,0.16666666666666666,0
chicago,sf,federal_bureau_of_investigation_code_code,category,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,descript,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,dayofweek,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,date,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,time,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,pddistrict,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,resolution,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,address,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,x,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,y,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,location,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,sf_find_neighborhoods_2_2,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,current_police_districts_2_2,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,current_supervisor_districts_2_2,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,analysis_neighborhoods_2_2,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,delete_fire_prevention_districts_2_2,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,delete_police_districts_2_2,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,delete_supervisor_districts_2_2,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,delete_zip_codes_2_2,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,delete_neighborhoods_2_2,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,delete_2017_fix_it_zones_2_2,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,civic_center_harm_reduction_project_boundary_2_2,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,fix_it_zones_as_of_2017_11_06_2_2,0.07692307692307693,0
chicago,sf,federal_bureau_of_investigation_code_code,delete_hsoc_zones_2_2,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,fix_it_zones_as_of_2018_02_07_2_2,0.07692307692307693,0
chicago,sf,federal_bureau_of_investigation_code_code,cbd_bid_and_gbd_boundaries_as_of_2017_2_2,0.07692307692307693,0
chicago,sf,federal_bureau_of_investigation_code_code,areas_of_vulnerability_2016_2_2,0.1111111111111111,0
chicago,sf,federal_bureau_of_investigation_code_code,central_market_tenderloin_boundary_2_2,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,central_market_tenderloin_boundary_polygon_updated_2_2,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,hsoc_zones_as_of_2018_06_05_2_2,0.08333333333333333,0
chicago,sf,federal_bureau_of_investigation_code_code,owed_public_spaces_2_2,0.0,0
chicago,sf,federal_bureau_of_investigation_code_code,neighborhoods_2,0.0,0
chicago,sf,x_coordinate,police_department_incident_id,0.0,0
chicago,sf,x_coordinate,incidntnum,0.0,0
chicago,sf,x_coordinate,incident_code,0.0,0
chicago,sf,x_coordinate,category,0.0,0
chicago,sf,x_coordinate,descript,0.0,0
chicago,sf,x_coordinate,dayofweek,0.0,0
chicago,sf,x_coordinate,date,0.0,0
chicago,sf,x_coordinate,time,0.0,0
chicago,sf,x_coordinate,pddistrict,0.0,0
chicago,sf,x_coordinate,resolution,0.0,0
chicago,sf,x_coordinate,address,0.0,0
chicago,sf,x_coordinate,x,0.5,0
chicago,sf,x_coordinate,y,0.0,0
chicago,sf,x_coordinate,location,0.0,0
chicago,sf,x_coordinate,sf_find_neighborhoods_2_2,0.0,0
chicago,sf,x_coordinate,current_police_districts_2_2,0.0,0
chicago,sf,x_coordinate,current_supervisor_districts_2_2,0.0,0
chicago,sf,x_coordinate,analysis_neighborhoods_2_2,0.0,0
chicago,sf,x_coordinate,delete_fire_prevention_districts_2_2,0.0,0
chicago,sf,x_coordinate,delete_police_districts_2_2,0.0,0
chicago,sf,x_coordinate,delete_supervisor_districts_2_2,0.0,0
chicago,sf,x_coordinate,delete_zip_codes_2_2,0.0,0
chicago,sf,x_coordinate,delete_neighborhoods_2_2,0.0,0
chicago,sf,x_coordinate,delete_2017_fix_it_zones_2_2,0.0,0
chicago,sf,x_coordinate,civic_center_harm_reduction_project_boundary_2_2,0.0,0
chicago,sf,x_coordinate,fix_it_zones_as_of_2017_11_06_2_2,0.0,0
chicago,sf,x_coordinate,delete_hsoc_zones_2_2,0.0,0
chicago,sf,x_coordinate,fix_it_zones_as_of_2018_02_07_2_2,0.0,0
chicago,sf,x_coordinate,cbd_bid_and_gbd_boundaries_as_of_2017_2_2,0.0,0
chicago,sf,x_coordinate,areas_of_vulnerability_2016_2_2,0.0,0
chicago,sf,x_coordinate,central_market_tenderloin_boundary_2_2,0.0,0
chicago,sf,x_coordinate,central_market_tenderloin_boundary_polygon_updated_2_2,0.0,0
chicago,sf,x_coordinate,hsoc_zones_as_of_2018_06_05_2_2,0.0,0
chicago,sf,x_coordinate,owed_public_spaces_2_2,0.0,0
chicago,sf,x_coordinate,neighborhoods_2,0.0,0
chicago,sf,y_coordinate,police_department_incident_id,0.0,0
chicago,sf,y_coordinate,incidntnum,0.0,0
chicago,sf,y_coordinate,incident_code,0.0,0
chicago,sf,y_coordinate,category,0.0,0
chicago,sf,y_coordinate,descript,0.0,0
chicago,sf,y_coordinate,dayofweek,0.0,0
chicago,sf,y_coordinate,date,0.0,0
chicago,sf,y_coordinate,time,0.0,0
chicago,sf,y_coordinate,pddistrict,0.0,0
chicago,sf,y_coordinate,resolution,0.0,0
chicago,sf,y_coordinate,address,0.0,0
chicago,sf,y_coordinate,x,0.0,0
chicago,sf,y_coordinate,y,0.5,0
chicago,sf,y_coordinate,location,0.0,0
chicago,sf,y_coordinate,sf_find_neighborhoods_2_2,0.0,0
chicago,sf,y_coordinate,current_police_districts_2_2,0.0,0
chicago,sf,y_coordinate,current_supervisor_districts_2_2,0.0,0
chicago,sf,y_coordinate,analysis_neighborhoods_2_2,0.0,0
chicago,sf,y_coordinate,delete_fire_prevention_districts_2_2,0.0,0
chicago,sf,y_coordinate,delete_police_districts_2_2,0.0,0
chicago,sf,y_coordinate,delete_supervisor_districts_2_2,0.0,0
chicago,sf,y_coordinate,delete_zip_codes_2_2,0.0,0
chicago,sf,y_coordinate,delete_neighborhoods_2_2,0.0,0
chicago,sf,y_coordinate,delete_2017_fix_it_zones_2_2,0.0,0
chicago,sf,y_coordinate,civic_center_harm_reduction_project_boundary_2_2,0.0,0
chicago,sf,y_coordinate,fix_it_zones_as_of_2017_11_06_2_2,0.0,0
chicago,sf,y_coordinate,delete_hsoc_zones_2_2,0.0,0
chicago,sf,y_coordinate,fix_it_zones_as_of_2018_02_07_2_2,0.0,0
chicago,sf,y_coordinate,cbd_bid_and_gbd_boundaries_as_of_2017_2_2,0.0,0
chicago,sf,y_coordinate,areas_of_vulnerability_2016_2_2,0.0,0
chicago,sf,y_coordinate,central_market_tenderloin_boundary_2_2,0.0,0
chicago,sf,y_coordinate,central_market_tenderloin_boundary_polygon_updated_2_2,0.0,0
chicago,sf,y_coordinate,hsoc_zones_as_of_2018_06_05_2_2,0.0,0
chicago,sf,y_coordinate,owed_public_spaces_2_2,0.0,0
chicago,sf,y_coordinate,neighborhoods_2,0.0,0
chicago,sf,year,police_department_incident_id,0.0,0
chicago,sf,year,incidntnum,0.0,0
chicago,sf,year,incident_code,0.0,0
chicago,sf,year,category,0.0,0
chicago,sf,year,descript,0.0,0
chicago,sf,year,dayofweek,0.0,0
chicago,sf,year,date,0.0,0
chicago,sf,year,time,0.0,0
chicago,sf,year,pddistrict,0.0,0
chicago,sf,year,resolution,0.0,0
chicago,sf,year,address,0.0,0
chicago,sf,year,x,0.0,0
chicago,sf,year,y,0.0,0
chicago,sf,year,location,0.0,0
chicago,sf,year,sf_find_neighborhoods_2_2,0.0,0
chicago,sf,year,current_police_districts_2_2,0.0,0
chicago,sf,year,current_supervisor_districts_2_2,0.0,0
chicago,sf,year,analysis_neighborhoods_2_2,0.0,0
chicago,sf,year,delete_fire_prevention_districts_2_2,0.0,0
chicago,sf,year,delete_police_districts_2_2,0.0,0
chicago,sf,year,delete_supervisor_districts_2_2,0.0,0
chicago,sf,year,delete_zip_codes_2_2,0.0,0
chicago,sf,year,delete_neighborhoods_2_2,0.0,0
chicago,sf,year,delete_2017_fix_it_zones_2_2,0.0,0
chicago,sf,year,civic_center_harm_reduction_project_boundary_2_2,0.0,0
chicago,sf,year,fix_it_zones_as_of_2017_11_06_2_2,0.0,0
chicago,sf,year,delete_hsoc_zones_2_2,0.0,0
chicago,sf,year,fix_it_zones_as_of_2018_02_07_2_2,0.0,0
chicago,sf,year,cbd_bid_and_gbd_boundaries_as_of_2017_2_2,0.0,0
chicago,sf,year,areas_of_vulnerability_2016_2_2,0.0,0
chicago,sf,year,central_market_tenderloin_boundary_2_2,0.0,0
chicago,sf,year,central_market_tenderloin_boundary_polygon_updated_2_2,0.0,0
chicago,sf,year,hsoc_zones_as_of_2018_06_05_2_2,0.0,0
chicago,sf,year,owed_public_spaces_2_2,0.0,0
chicago,sf,year,neighborhoods_2,0.0,0
chicago,sf,updated_on,police_department_incident_id,0.0,0
chicago,sf,updated_on,incidntnum,0.0,0
chicago,sf,updated_on,incident_code,0.0,0
chicago,sf,updated_on,category,0.0,0
chicago,sf,updated_on,descript,0.0,0
chicago,sf,updated_on,dayofweek,0.0,0
chicago,sf,updated_on,date,0.0,0
chicago,sf,updated_on,time,0.0,0
chicago,sf,updated_on,pddistrict,0.0,0
chicago,sf,updated_on,resolution,0.0,0
chicago,sf,updated_on,address,0.0,0
chicago,sf,updated_on,x,0.0,0
chicago,sf,updated_on,y,0.0,0
chicago,sf,updated_on,location,0.0,0
chicago,sf,updated_on,sf_find_neighborhoods_2_2,0.0,0
chicago,sf,updated_on,current_police_districts_2_2,0.0,0
chicago,sf,updated_on,current_supervisor_districts_2_2,0.0,0
chicago,sf,updated_on,analysis_neighborhoods_2_2,0.0,0
chicago,sf,updated_on,delete_fire_prevention_districts_2_2,0.0,0
chicago,sf,updated_on,delete_police_districts_2_2,0.0,0
chicago,sf,updated_on,delete_supervisor_districts_2_2,0.0,0
chicago,sf,updated_on,delete_zip_codes_2_2,0.0,0
chicago,sf,updated_on,delete_neighborhoods_2_2,0.0,0
chicago,sf,updated_on,delete_2017_fix_it_zones_2_2,0.0,0
chicago,sf,updated_on,civic_center_harm_reduction_project_boundary_2_2,0.0,0
chicago,sf,updated_on,fix_it_zones_as_of_2017_11_06_2_2,0.0,0
chicago,sf,updated_on,delete_hsoc_zones_2_2,0.0,0
chicago,sf,updated_on,fix_it_zones_as_of_2018_02_07_2_2,0.0,0
chicago,sf,updated_on,cbd_bid_and_gbd_boundaries_as_of_2017_2_2,0.0,0
chicago,sf,updated_on,areas_of_vulnerability_2016_2_2,0.0,0
chicago,sf,updated_on,central_market_tenderloin_boundary_2_2,0.0,0
chicago,sf,updated_on,central_market_tenderloin_boundary_polygon_updated_2_2,0.125,0
chicago,sf,updated_on,hsoc_zones_as_of_2018_06_05_2_2,0.0,0
chicago,sf,updated_on,owed_public_spaces_2_2,0.0,0
chicago,sf,updated_on,neighborhoods_2,0.0,0
chicago,sf,latitude,police_department_incident_id,0.0,0
chicago,sf,latitude,incidntnum,0.0,0
chicago,sf,latitude,incident_code,0.0,0
chicago,sf,latitude,category,0.0,0
chicago,sf,latitude,descript,0.0,0
chicago,sf,latitude,dayofweek,0.0,0
chicago,sf,latitude,date,0.0,0
chicago,sf,latitude,time,0.0,0
chicago,sf,latitude,pddistrict,0.0,0
chicago,sf,latitude,resolution,0.0,0
chicago,sf,latitude,address,0.0,0
chicago,sf,latitude,x,0.0,0
chicago,sf,latitude,y,0.0,0
chicago,sf,latitude,location,0.0,0
chicago,sf,latitude,sf_find_neighborhoods_2_2,0.0,0
chicago,sf,latitude,current_police_districts_2_2,0.0,0
chicago,sf,latitude,current_supervisor_districts_2_2,0.0,0
chicago,sf,latitude,analysis_neighborhoods_2_2,0.0,0
chicago,sf,latitude,delete_fire_prevention_districts_2_2,0.0,0
chicago,sf,latitude,delete_police_districts_2_2,0.0,0
chicago,sf,latitude,delete_supervisor_districts_2_2,0.0,0
chicago,sf,latitude,delete_zip_codes_2_2,0.0,0
chicago,sf,latitude,delete_neighborhoods_2_2,0.0,0
chicago,sf,latitude,delete_2017_fix_it_zones_2_2,0.0,0
chicago,sf,latitude,civic_center_harm_reduction_project_boundary_2_2,0.0,0
chicago,sf,latitude,fix_it_zones_as_of_2017_11_06_2_2,0.0,0
chicago,sf,latitude,delete_hsoc_zones_2_2,0.0,0
chicago,sf,latitude,fix_it_zones_as_of_2018_02_07_2_2,0.0,0
chicago,sf,latitude,cbd_bid_and_gbd_boundaries_as_of_2017_2_2,0.0,0
chicago,sf,latitude,areas_of_vulnerability_2016_2_2,0.0,0
chicago,sf,latitude,central_market_tenderloin_boundary_2_2,0.0,0
chicago,sf,latitude,central_market_tenderloin_boundary_polygon_updated_2_2,0.0,0
chicago,sf,latitude,hsoc_zones_as_of_2018_06_05_2_2,0.0,0
chicago,sf,latitude,owed_public_spaces_2_2,0.0,0
chicago,sf,latitude,neighborhoods_2,0.0,0
chicago,sf,longitude,police_department_incident_id,0.0,0
chicago,sf,longitude,incidntnum,0.0,0
chicago,sf,longitude,incident_code,0.0,0
chicago,sf,longitude,category,0.0,0
chicago,sf,longitude,descript,0.0,0
chicago,sf,longitude,dayofweek,0.0,0
chicago,sf,longitude,date,0.0,0
chicago,sf,longitude,time,0.0,0
chicago,sf,longitude,pddistrict,0.0,0
chicago,sf,longitude,resolution,0.0,0
chicago,sf,longitude,address,0.0,0
chicago,sf,longitude,x,0.0,0
chicago,sf,longitude,y,0.0,0
chicago,sf,longitude,location,0.0,0
chicago,sf,longitude,sf_find_neighborhoods_2_2,0.0,0
chicago,sf,longitude,current_police_districts_2_2,0.0,0
chicago,sf,longitude,current_supervisor_districts_2_2,0.0,0
chicago,sf,longitude,analysis_neighborhoods_2_2,0.0,0
chicago,sf,longitude,delete_fire_prevention_districts_2_2,0.0,0
chicago,sf,longitude,delete_police_districts_2_2,0.0,0
chicago,sf,longitude,delete_supervisor_districts_2_2,0.0,0
chicago,sf,longitude,delete_zip_codes_2_2,0.0,0
chicago,sf,longitude,delete_neighborhoods_2_2,0.0,0
chicago,sf,longitude,delete_2017_fix_it_zones_2_2,0.0,0
chicago,sf,longitude,civic_center_harm_reduction_project_boundary_2_2,0.0,0
chicago,sf,longitude,fix_it_zones_as_of_2017_11_06_2_2,0.0,0
chicago,sf,longitude,delete_hsoc_zones_2_2,0.0,0
chicago,sf,longitude,fix_it_zones_as_of_2018_02_07_2_2,0.0,0
chicago,sf,longitude,cbd_bid_and_gbd_boundaries_as_of_2017_2_2,0.0,0
chicago,sf,longitude,areas_of_vulnerability_2016_2_2,0.0,0
chicago,sf,longitude,central_market_tenderloin_boundary_2_2,0.0,0
chicago,sf,longitude,central_market_tenderloin_boundary_polygon_updated_2_2,0.0,0
chicago,sf,longitude,hsoc_zones_as_of_2018_06_05_2_2,0.0,0
chicago,sf,longitude,owed_public_spaces_2_2,0.0,0
chicago,sf,longitude,neighborhoods_2,0.0,0
chicago,sf,location,police_department_incident_id,0.0,0
chicago,sf,location,incidntnum,0.0,0
chicago,sf,location,incident_code,0.0,0
chicago,sf,location,category,0.0,0
chicago,sf,location,descript,0.0,0
chicago,sf,location,dayofweek,0.0,0
chicago,sf,location,date,0.0,0
chicago,sf,location,time,0.0,0
chicago,sf,location,pddistrict,0.0,0
chicago,sf,location,resolution,0.0,0
chicago,sf,location,address,0.0,0
chicago,sf,location,x,0.0,0
chicago,sf,location,y,0.0,0
chicago,sf,location,location,1.0,1
chicago,sf,location,sf_find_neighborhoods_2_2,0.0,0
chicago,sf,location,current_police_districts_2_2,0.0,0
chicago,sf,location,current_supervisor_districts_2_2,0.0,0
chicago,sf,location,analysis_neighborhoods_2_2,0.0,0
chicago,sf,location,delete_fire_prevention_districts_2_2,0.0,0
chicago,sf,location,delete_police_districts_2_2,0.0,0
chicago,sf,location,delete_supervisor_districts_2_2,0.0,0
chicago,sf,location,delete_zip_codes_2_2,0.0,0
chicago,sf,location,delete_neighborhoods_2_2,0.0,0
chicago,sf,location,delete_2017_fix_it_zones_2_2,0.0,0
chicago,sf,location,civic_center_harm_reduction_project_boundary_2_2,0.0,0
chicago,sf,location,fix_it_zones_as_of_2017_11_06_2_2,0.0,0
chicago,sf,location,delete_hsoc_zones_2_2,0.0,0
chicago,sf,location,fix_it_zones_as_of_2018_02_07_2_2,0.0,0
chicago,sf,location,cbd_bid_and_gbd_boundaries_as_of_2017_2_2,0.0,0
chicago,sf,location,areas_of_vulnerability_2016_2_2,0.0,0
chicago,sf,location,central_market_tenderloin_boundary_2_2,0.0,0
chicago,sf,location,central_market_tenderloin_boundary_polygon_updated_2_2,0.0,0
chicago,sf,location,hsoc_zones_as_of_2018_06_05_2_2,0.0,0
chicago,sf,location,owed_public_spaces_2_2,0.0,0
chicago,sf,location,neighborhoods_2,0.0,0
chicago,la,unnamed_0,dr_number,0.0,0
chicago,la,unnamed_0,date_reported,0.0,0
chicago,la,unnamed_0,date_occurred,0.0,0
chicago,la,unnamed_0,time_occurred,0.0,0
chicago,la,unnamed_0,area_id,0.0,0
chicago,la,unnamed_0,area_name,0.0,0
chicago,la,unnamed_0,reporting_district,0.0,0
chicago,la,unnamed_0,crime_code,0.0,0
chicago,la,unnamed_0,crime_code_description,0.0,0
chicago,la,unnamed_0,mo_codes,0.0,0
chicago,la,unnamed_0,victim_age,0.0,0
chicago,la,unnamed_0,victim_sex,0.0,0
chicago,la,unnamed_0,victim_descent,0.0,0
chicago,la,unnamed_0,premise_code,0.0,0
chicago,la,unnamed_0,premise_description,0.0,0
chicago,la,unnamed_0,weapon_used_code,0.0,0
chicago,la,unnamed_0,weapon_description,0.0,0
chicago,la,unnamed_0,status_code,0.0,0
chicago,la,unnamed_0,status_description,0.0,0
chicago,la,unnamed_0,crime_code_1,0.0,0
chicago,la,unnamed_0,crime_code_2,0.0,0
chicago,la,unnamed_0,crime_code_3,0.0,0
chicago,la,unnamed_0,crime_code_4,0.0,0
chicago,la,unnamed_0,address,0.0,0
chicago,la,unnamed_0,cross_street,0.0,0
chicago,la,unnamed_0,location,0.0,0
chicago,la,id,dr_number,0.0,0
chicago,la,id,date_reported,0.0,0
chicago,la,id,date_occurred,0.0,0
chicago,la,id,time_occurred,0.0,0
chicago,la,id,area_id,0.5,0
chicago,la,id,area_name,0.0,0
chicago,la,id,reporting_district,0.0,0
chicago,la,id,crime_code,0.0,0
chicago,la,id,crime_code_description,0.0,0
chicago,la,id,mo_codes,0.0,0
chicago,la,id,victim_age,0.0,0
chicago,la,id,victim_sex,0.0,0
chicago,la,id,victim_descent,0.0,0
chicago,la,id,premise_code,0.0,0
chicago,la,id,premise_description,0.0,0
chicago,la,id,weapon_used_code,0.0,0
chicago,la,id,weapon_description,0.0,0
chicago,la,id,status_code,0.0,0
chicago,la,id,status_description,0.0,0
chicago,la,id,crime_code_1,0.0,0
chicago,la,id,crime_code_2,0.0,0
chicago,la,id,crime_code_3,0.0,0
chicago,la,id,crime_code_4,0.0,0
chicago,la,id,address,0.0,0
chicago,la,id,cross_street,0.0,0
chicago,la,id,location,0.0,0
chicago,la,case_number,dr_number,0.3333333333333333,0
chicago,la,case_number,date_reported,0.0,0
chicago,la,case_number,date_occurred,0.0,0
chicago,la,case_number,time_occurred,0.0,0
chicago,la,case_number,area_id,0.0,0
chicago,la,case_number,area_name,0.0,0
chicago,la,case_number,reporting_district,0.0,0
chicago,la,case_number,crime_code,0.0,0
chicago,la,case_number,crime_code_description,0.0,0
chicago,la,case_number,mo_codes,0.0,0
chicago,la,case_number,victim_age,0.0,0
chicago,la,case_number,victim_sex,0.0,0
chicago,la,case_number,victim_descent,0.0,0
chicago,la,case_number,premise_code,0.0,0
chicago,la,case_number,premise_description,0.0,0
chicago,la,case_number,weapon_used_code,0.0,0
chicago,la,case_number,weapon_description,0.0,0
chicago,la,case_number,status_code,0.0,0
chicago,la,case_number,status_description,0.0,0
chicago,la,case_number,crime_code_1,0.0,0
chicago,la,case_number,crime_code_2,0.0,0
chicago,la,case_number,crime_code_3,0.0,0
chicago,la,case_number,crime_code_4,0.0,0
chicago,la,case_number,address,0.0,0
chicago,la,case_number,cross_street,0.0,0
chicago,la,case_number,location,0.0,0
chicago,la,date,dr_number,0.0,0
chicago,la,date,date_reported,0.5,0
chicago,la,date,date_occurred,0.5,0
chicago,la,date,time_occurred,0.0,0
chicago,la,date,area_id,0.0,0
chicago,la,date,area_name,0.0,0
chicago,la,date,reporting_district,0.0,0
chicago,la,date,crime_code,0.0,0
chicago,la,date,crime_code_description,0.0,0
chicago,la,date,mo_codes,0.0,0
chicago,la,date,victim_age,0.0,0
chicago,la,date,victim_sex,0.0,0
chicago,la,date,victim_descent,0.0,0
chicago,la,date,premise_code,0.0,0
chicago,la,date,premise_description,0.0,0
chicago,la,date,weapon_used_code,0.0,0
chicago,la,date,weapon_description,0.0,0
chicago,la,date,status_code,0.0,0
chicago,la,date,status_description,0.0,0
chicago,la,date,crime_code_1,0.0,0
chicago,la,date,crime_code_2,0.0,0
chicago,la,date,crime_code_3,0.0,0
chicago,la,date,crime_code_4,0.0,0
chicago,la,date,address,0.0,0
chicago,la,date,cross_street,0.0,0
chicago,la,date,location,0.0,0
chicago,la,block,dr_number,0.0,0
chicago,la,block,date_reported,0.0,0
chicago,la,block,date_occurred,0.0,0
chicago,la,block,time_occurred,0.0,0
chicago,la,block,area_id,0.0,0
chicago,la,block,area_name,0.0,0
chicago,la,block,reporting_district,0.0,0
chicago,la,block,crime_code,0.0,0
chicago,la,block,crime_code_description,0.0,0
chicago,la,block,mo_codes,0.0,0
chicago,la,block,victim_age,0.0,0
chicago,la,block,victim_sex,0.0,0
chicago,la,block,victim_descent,0.0,0
chicago,la,block,premise_code,0.0,0
chicago,la,block,premise_description,0.0,0
chicago,la,block,weapon_used_code,0.0,0
chicago,la,block,weapon_description,0.0,0
chicago,la,block,status_code,0.0,0
chicago,la,block,status_description,0.0,0
chicago,la,block,crime_code_1,0.0,0
chicago,la,block,crime_code_2,0.0,0
chicago,la,block,crime_code_3,0.0,0
chicago,la,block,crime_code_4,0.0,0
chicago,la,block,address,0.0,0
chicago,la,block,cross_street,0.0,0
chicago,la,block,location,0.0,0
chicago,la,illinois_uniform_crime_reporting_code,dr_number,0.0,0
chicago,la,illinois_uniform_crime_reporting_code,date_reported,0.0,0
chicago,la,illinois_uniform_crime_reporting_code,date_occurred,0.0,0
chicago,la,illinois_uniform_crime_reporting_code,time_occurred,0.0,0
chicago,la,illinois_uniform_crime_reporting_code,area_id,0.0,0
chicago,la,illinois_uniform_crime_reporting_code,area_name,0.0,0
chicago,la,illinois_uniform_crime_reporting_code,reporting_district,0.16666666666666666,0
chicago,la,illinois_uniform_crime_reporting_code,crime_code,0.4,0
chicago,la,illinois_uniform_crime_reporting_code,crime_code_description,0.3333333333333333,0
chicago,la,illinois_uniform_crime_reporting_code,mo_codes,0.0,0
chicago,la,illinois_uniform_crime_reporting_code,victim_age,0.0,0
chicago,la,illinois_uniform_crime_reporting_code,victim_sex,0.0,0
chicago,la,illinois_uniform_crime_reporting_code,victim_descent,0.0,0
chicago,la,illinois_uniform_crime_reporting_code,premise_code,0.16666666666666666,0
chicago,la,illinois_uniform_crime_reporting_code,premise_description,0.0,0
chicago,la,illinois_uniform_crime_reporting_code,weapon_used_code,0.14285714285714285,0
chicago,la,illinois_uniform_crime_reporting_code,weapon_description,0.0,0
chicago,la,illinois_uniform_crime_reporting_code,status_code,0.16666666666666666,0
chicago,la,illinois_uniform_crime_reporting_code,status_description,0.0,0
chicago,la,illinois_uniform_crime_reporting_code,crime_code_1,0.3333333333333333,0
chicago,la,illinois_uniform_crime_reporting_code,crime_code_2,0.3333333333333333,0
chicago,la,illinois_uniform_crime_reporting_code,crime_code_3,0.3333333333333333,0
chicago,la,illinois_uniform_crime_reporting_code,crime_code_4,0.3333333333333333,0
chicago,la,illinois_uniform_crime_reporting_code,address,0.0,0
chicago,la,illinois_uniform_crime_reporting_code,cross_street,0.0,0
chicago,la,illinois_uniform_crime_reporting_code,location,0.0,0
chicago,la,primary_type,dr_number,0.0,0
chicago,la,primary_type,date_reported,0.0,0
